artist,song,emotion,variance,Genre,Release Date,Key,Tempo,Loudness,Explicit,Popularity,Energy,Danceability,Positiveness,Speechiness,Liveness,Acousticness,Instrumentalness
Beach Boys,Car Crazy Cutie,joy,-0.1824404761904761,pop,1963,E Maj,129,-7.57,No,21,74,56,94,5,12,37,0
Beach Boys,"Caroline, No",joy,0.140625,pop,1966,A# min,78,-10.73,No,43,38,38,55,3,17,76,0
Beach Boys,"Cherry, Cherry Coupe",joy,0.2541666666666666,pop,1963,D Maj,134,-7.48,No,22,84,67,96,3,9,58,0
Beach Boys,Christmas Day,joy,0.3845643939393939,pop,1964,F Maj,123,-12.35,No,33,42,65,89,3,6,38,0
Beach Boys,Christmas Time Is Here Again,joy,0.1784188034188034,pop,1964,B Maj,131,-9.34,No,63,55,60,97,3,5,11,0
Beach Boys,Crack At Your Love,love,0.2933035714285715,pop,1985,C min,107,-8.13,No,15,78,79,96,3,18,35,0
Beach Boys,Cuddle Up,love,0.5421052631578946,pop,1972,F Maj,130,-13.72,No,22,12,24,4,3,14,94,43
Beach Boys,Do You Wanna Dance?,joy,0.0,pop,2012,A# Maj,147,-8.44,No,44,81,44,76,5,33,46,0
Beach Boys,Endless Harmony,sadness,0.2391233766233766,pop,1998,C Maj,87,-12.57,No,15,20,43,4,3,10,47,0
Beach Boys,Frosty The Snowman,joy,0.1788156288156288,pop,1964,F Maj,182,-9.56,No,46,47,41,97,3,4,72,0
Beach Boys,Funky Pretty,joy,0.2299155145929339,pop,1973,C Maj,103,-12.3,No,23,40,33,51,3,8,60,0
Beach Boys,Girls On The Beach,love,0.4,pop,1974,E Maj,105,-16.32,No,30,31,22,41,3,11,82,0
Beach Boys,Good To My Baby,joy,0.5654166666666665,pop,1965,E min,137,-6.09,No,25,81,54,96,3,7,53,0
Beach Boys,Good Vibrations,love,0.6524999999999996,pop,1967,A# min,133,-7.67,No,72,47,40,38,3,11,33,0
Beach Boys,Graduation Day,sadness,0.1666666666666666,pop,2018,A# Maj,71,-12.57,No,10,18,49,20,7,62,87,0
Beach Boys,"Help Me, Rhonda",joy,0.1155555555555555,pop,1965,C# Maj,140,-6.24,No,54,75,54,82,3,6,31,0
Beach Boys,Here She Comes,sadness,-0.1711647727272727,pop,1972,E min,152,-10.0,No,42,69,56,64,3,8,3,54
Beach Boys,Here Today,sadness,0.0627686968204209,pop,1966,A Maj,121,-7.93,No,43,64,53,61,4,22,51,0
Beach Boys,Hey Little Tomboy,joy,-0.1226851851851851,pop,1978,G Maj,110,-8.94,No,15,50,68,61,3,13,38,0
Beach Boys,Hold On Dear Brother,love,0.4,pop,2022,G Maj,88,-13.48,No,22,38,50,42,3,4,7,0
Beach Boys,Hot Fun In The Summertime,love,0.2862500000000001,pop,1966,F Maj,125,-7.06,No,75,63,39,72,3,13,72,0
Beach Boys,How She Boogalooed It,joy,0.2614583333333333,pop,1967,D Maj,92,-7.5,No,23,77,76,68,7,12,3,1
Beach Boys,Hushabye,love,0.1642857142857142,pop,1964,E Maj,123,-14.74,No,22,34,42,34,3,32,78,32
Beach Boys,I Can Hear Music,joy,0.3138392857142856,pop,1969,D Maj,128,-8.0,No,57,60,51,68,3,14,4,0
Beach Boys,I Do,joy,0.3604761904761904,pop,1969,D# Maj,118,-6.49,No,49,58,72,83,3,24,61,0
Beach Boys,I Do Love You,joy,0.5056354359925789,pop,1985,G Maj,114,-9.37,No,13,57,68,64,3,25,57,0
Beach Boys,I Get Around,joy,-0.0540984909628977,pop,1964,A min,144,-7.81,No,68,62,39,51,5,7,36,0
Beach Boys,I Just Got My Pay,joy,0.425,pop,2021,A# Maj,128,-12.83,No,10,48,49,70,10,8,2,0
Beach Boys,I Should Have Known Better,anger,0.5276041666666667,pop,1965,G Maj,129,-6.0,No,33,69,61,65,4,90,20,0
Beach Boys,I'm The Pied Piper,surprise,0.1470521541950113,pop,1973,A Maj,115,-17.92,No,16,34,57,55,53,38,75,0
Beach Boys,I'm Waiting For The Day,joy,0.2403743315508021,pop,1966,E Maj,167,-9.32,No,46,50,36,54,4,40,47,0
Beach Boys,In My Car,joy,0.1570409982174688,pop,1963,D# Maj,159,-5.97,No,73,85,55,96,4,11,66,0
Beach Boys,Island Fever,anger,-0.1069444444444444,pop,2006,F Maj,123,-9.14,No,58,54,43,69,3,12,54,0
Beach Boys,Keepin' The Summer Alive,joy,0.0905627705627706,pop,1980,A# Maj,105,-9.5,No,18,61,59,62,3,36,5,0
Beach Boys,Kiss Me Baby,sadness,0.135,pop,1965,D# Maj,109,-7.72,No,27,51,51,52,3,12,78,0
Beach Boys,Land Ahoy,joy,-0.0166666666666666,pop,1964,B Maj,131,-9.34,No,63,55,60,97,3,5,11,0
Beach Boys,Leaving This Town,fear,0.1704811270600744,pop,1973,G min,135,-10.8,No,24,49,52,18,3,30,52,0
Beach Boys,Let The Wind Blow,sadness,-0.4,pop,1967,C# Maj,114,-9.85,No,26,37,61,46,3,10,84,84
Beach Boys,Little Pad,joy,-0.1007812499999999,pop,1967,G# min,100,-12.93,No,31,11,45,39,3,9,96,4
Beach Boys,"Long, Tall Texan",joy,-0.0078189300411522,pop,1964,E Maj,191,-5.82,No,15,94,39,80,15,57,32,0
Beach Boys,Love Is A Woman,joy,0.4977182539682539,pop,1977,G# Maj,113,-11.02,No,22,34,46,46,3,20,77,0
Beach Boys,Love Surrounds Me,sadness,0.3907894736842104,pop,1979,C Maj,129,-14.31,No,14,23,54,25,3,6,82,20
Beach Boys,Magic Transistor Radio,surprise,0.1924603174603174,pop,1973,G Maj,175,-18.64,No,14,16,47,15,53,38,81,0
Beach Boys,Make It Big,joy,0.1794642857142857,pop,2006,F Maj,123,-9.14,No,58,54,43,69,3,12,54,0
Beach Boys,Male Ego,love,0.1812240047534165,pop,1985,E Maj,110,-11.04,No,16,73,91,86,3,7,57,0
Beach Boys,"Merry Christmas, Baby",joy,0.2156249999999999,pop,1964,A Maj,127,-11.44,No,35,49,70,82,6,9,31,0
Beach Boys,Mona,joy,0.1704545454545454,pop,1977,F# Maj,122,-9.89,No,31,60,68,93,3,12,28,0
Beach Boys,Monster Mash,sadness,-0.2087037037037036,pop,1964,C Maj,132,-6.06,No,11,95,54,47,15,90,50,3
The Beatles,A Shot Of Rhythm And Blues,joy,0.2144444444444444,rock,1994,D Maj,129,-9.57,No,35,75,70,97,4,26,88,0
The Beatles,Across The Universe,sadness,0.1107142857142857,rock,1970,C# Maj,152,-11.79,No,67,41,26,86,3,7,36,0
The Beatles,All I've Got To Do,love,-0.0166666666666666,rock,1963,C# min,119,-10.3,No,53,58,49,88,3,6,22,0
The Beatles,And I Love Her,love,0.384375,rock,1964,C# min,113,-10.78,No,74,33,77,64,3,7,64,0
The Beatles,And Your Bird Can Sing,joy,-0.1456790123456789,rock,1966,E Maj,133,-6.94,No,56,65,56,97,3,24,1,5
The Beatles,Another Girl,sadness,-0.0448051948051948,rock,1965,A Maj,89,-7.45,No,51,64,52,82,3,33,24,0
The Beatles,Any Time At All,joy,-0.0857142857142857,rock,1964,D Maj,141,-7.0,No,50,72,61,74,4,44,37,0
The Beatles,Ask Me Why,sadness,0.2882352941176471,rock,1963,E Maj,134,-11.33,No,51,39,60,60,4,10,77,0
The Beatles,"Baby, You're A Rich Man",joy,0.3556521739130435,rock,1967,G Maj,97,-9.64,No,52,62,62,47,4,15,1,0
The Beatles,Birthday,joy,0.6666666666666666,rock,1968,D Maj,139,-7.51,No,54,73,54,91,4,23,0,72
The Beatles,Blackbird,sadness,0.172463768115942,rock,1968,G Maj,94,-14.36,No,79,13,69,37,3,6,75,0
The Beatles,Blue Jay Way,sadness,-0.0289655172413793,rock,1967,C Maj,101,-11.58,No,51,41,29,4,3,9,3,0
The Beatles,Blue Suede Shoes,anger,-0.0029239766081871,rock,1996,A Maj,156,-7.33,No,26,84,40,73,19,13,7,0
The Beatles,Boys,joy,0.17734375,rock,1963,E Maj,142,-10.31,No,49,86,40,82,5,74,61,0
The Beatles,Can't Buy Me Love,joy,0.4428571428571428,rock,1964,C Maj,171,-5.91,No,67,68,48,84,6,32,28,0
The Beatles,Carol,joy,0.0196428571428571,rock,1994,A Maj,156,-11.51,No,26,71,48,98,4,8,31,0
The Beatles,Dear Wack!,joy,0.3243386243386243,rock,1994,G Maj,82,-22.17,No,22,15,63,93,84,20,93,0
The Beatles,Dig A Pony,joy,0.0,rock,1970,B min,59,-8.96,No,52,48,54,53,4,17,47,0
The Beatles,Dizzy Miss Lizzy,sadness,0.0083333333333333,rock,1965,A Maj,136,-6.75,No,48,93,37,92,6,10,12,0
The Beatles,Dr. Robert,joy,0.3014768217893218,rock,1966,E Maj,165,-8.99,No,51,64,39,57,5,15,16,14
The Beatles,For No One,sadness,0.2020833333333333,rock,1966,C# min,81,-10.0,No,66,35,48,71,3,12,78,0
The Beatles,Get Back,love,0.0116666666666666,rock,1970,D Maj,123,-9.84,No,71,59,76,33,6,61,49,1
The Beatles,Give Peace A Chance,joy,0.0,rock,2016,D Maj,157,-11.65,No,3,48,63,90,11,10,1,0
The Beatles,Have A Banana!,joy,0.1681547619047619,rock,2020,G# Maj,95,-5.31,No,61,85,82,90,18,12,2,0
The Beatles,"Hello, Goodbye",sadness,-0.0508333333333333,rock,1967,C Maj,99,-8.75,No,62,73,48,81,3,41,31,0
The Beatles,Help!,sadness,-0.0512820512820512,rock,1965,F# min,95,-7.58,No,73,72,53,76,3,10,19,0
The Beatles,Helter Skelter,anger,0.1451851851851851,rock,1968,A Maj,168,-8.47,No,61,83,17,28,9,81,0,85
The Beatles,I Got A Woman,love,0.3325549450549451,rock,1994,E Maj,103,-9.98,No,29,66,68,91,3,10,65,0
The Beatles,Leave My Kitten Alone,sadness,0.3473684210526315,rock,1995,F Maj,100,-5.69,No,29,92,56,88,3,21,12,0
The Beatles,Little Child,joy,-0.1710144927536232,rock,1963,A Maj,76,-8.53,No,45,86,53,89,5,35,29,0
The Beatles,Lucille,joy,0.2602040816326531,rock,1994,F Maj,143,-10.47,No,25,65,63,97,3,29,40,0
The Beatles,Misery,sadness,0.0420454545454545,rock,1963,C Maj,133,-10.93,No,53,60,59,88,4,31,71,0
The Beatles,Nobody's Child,sadness,0.0652777777777777,rock,1984,D Maj,114,-20.67,No,12,9,64,31,3,24,44,0
Beautiful South,"10,000 Feet",fear,0.1390522875816993,pop,2000,G Maj,97,-7.69,No,10,43,59,50,3,36,32,0
Beautiful South,A Thousand Lies,joy,-0.025,pop,2004,A Maj,90,-4.34,No,73,67,66,93,5,3,8,0
Beautiful South,Baby Please Go,sadness,0.0083333333333333,pop,2000,G Maj,138,-6.29,No,13,74,46,51,6,11,56,0
Beautiful South,Big Beautiful South,joy,0.0333333333333333,pop,1998,F Maj,90,-6.84,No,24,58,60,37,2,31,23,0
Beautiful South,Big Coin,anger,-0.0664399092970521,pop,1998,F Maj,90,-6.84,No,24,58,60,37,2,31,23,0
Beautiful South,Blackbird On The Wire,joy,0.0793859649122807,pop,1996,C min,111,-11.19,No,32,40,65,22,3,17,70,0
Beautiful South,Blitzkreig Bop,joy,0.0369047619047619,pop,1996,C Maj,108,-7.68,No,58,58,72,52,3,14,33,0
Beautiful South,But 'Til Then,sadness,0.2378676470588236,pop,2004,A Maj,90,-4.34,No,73,67,66,93,5,3,8,0
Beautiful South,Chicken Wings,sadness,-0.0283333333333333,pop,2000,E min,78,-13.87,No,8,17,48,22,3,10,85,0
Beautiful South,Ciao,joy,0.3952380952380953,pop,2004,C min,200,-5.18,No,16,84,52,78,3,9,4,0
Beautiful South,Domino Man,sadness,-0.0754629629629629,pop,1992,C Maj,89,-13.57,No,18,42,58,50,4,8,60,0
Beautiful South,Everybody's Talkin',anger,0.0,pop,1994,E Maj,133,-15.0,No,49,37,41,52,3,21,11,0
Beautiful South,His Time Ran Out,anger,-0.005,pop,1996,C Maj,108,-7.68,No,58,58,72,52,3,14,33,0
Beautiful South,I'm Your No. 1 Fan,sadness,-0.0417094017094017,pop,1992,A Maj,138,-12.74,No,25,61,61,70,3,5,38,1
Beautiful South,Let Love Speak Up Itself,sadness,0.0970238095238095,pop,1994,C# Maj,113,-13.45,No,34,29,53,27,4,7,76,0
Beautiful South,Love Wars,love,0.3490131578947368,pop,2023,F min,100,-4.31,No,59,82,65,65,16,18,40,0
Beautiful South,Loving Arms,love,0.1577067669172932,pop,2004,A Maj,90,-4.34,No,73,67,66,93,5,3,8,0
Beautiful South,Masculine Eclipse,sadness,0.1095238095238095,pop,2000,C Maj,90,-11.07,No,13,30,54,19,3,11,79,0
Beautiful South,Mirror,love,0.0325814536340852,pop,1996,A min,125,-8.43,No,32,55,66,39,3,6,30,0
Beautiful South,My Book,sadness,-0.1208333333333333,pop,1994,E min,148,-12.93,No,32,75,55,42,15,7,28,0
Beautiful South,Pollard,joy,-0.1555555555555555,pop,2000,C# Maj,96,-5.92,No,34,61,67,81,5,9,33,0
Beautiful South,Poppy,sadness,0.0743333333333333,pop,1994,A min,128,-13.78,No,5,24,43,13,3,10,70,0
Beautiful South,Pretenders To The Throne,joy,-0.1239035087719298,pop,2001,G Maj,138,-9.15,No,37,53,47,37,4,19,54,0
Beautiful South,Rotterdam,sadness,0.2166666666666667,pop,1996,C Maj,108,-7.68,No,58,58,72,52,3,14,33,0
Beautiful South,Size,sadness,-0.0970238095238095,pop,2015,C# Maj,110,-6.29,Yes,72,52,80,5,8,7,1,44
Beautiful South,Speak To Me,joy,-0.0523809523809523,pop,2004,A Maj,90,-4.34,No,73,67,66,93,5,3,8,0
Beautiful South,Straight In At 37,joy,-0.0865306122448979,pop,1989,C# min,114,-14.6,No,21,72,77,86,10,12,2,0
Beautiful South,Tattoo,sadness,0.1030812324929972,pop,1994,A Maj,130,-15.08,No,5,39,64,24,3,10,48,0
Beautiful South,The Final Spark,sadness,-0.1257683215130023,pop,2000,F# Maj,188,-7.92,No,10,58,56,57,4,7,7,0
Beautiful South,The Table,fear,0.0017460317460317,pop,1998,C Maj,182,-5.61,No,38,68,39,32,5,9,40,0
Beautiful South,'Till You Can't Tuck It In,joy,0.2174679487179487,pop,1994,E Maj,114,-14.12,No,32,33,68,36,3,12,46,0
Beautiful South,We'll Deal With You Later,anger,-0.1266975308641975,pop,1992,A min,152,-12.64,No,24,55,53,58,3,36,1,6
Beautiful South,White Teeth,joy,0.0419435215946843,pop,2017,C Maj,140,-5.04,No,44,80,60,70,3,33,0,0
Beautiful South,"You Play Glockenspiel, I'll Play Drums",fear,-0.0128205128205128,pop,1992,F Maj,78,-15.61,No,18,50,66,94,4,26,22,6
Beautiful South,You're The One That I Want,joy,0.2937908496732026,pop,2004,D Maj,86,-5.0,No,31,61,56,37,3,16,17,0
Beauty And The Beast,As Long As There's Christmas,joy,0.4843137254901961,soundtrack,1998,D Maj,121,-10.79,No,21,35,45,43,5,24,84,0
Beauty And The Beast,Something There,joy,0.1742497086247086,soundtrack,2017,C Maj,123,-12.86,No,57,32,45,48,4,22,90,0
Beauty And The Beast,Tale As Old As Time,joy,0.035204081632653,soundtrack,2019,D Maj,77,-14.15,No,29,20,33,8,3,13,83,0
Beauty And The Beast,Theres Something There,joy,0.2603219696969697,soundtrack,2017,C Maj,123,-12.86,No,57,32,45,48,4,22,90,0
Bee Gees,2 Years On,joy,0.1333333333333333,pop,1970,C min,94,-14.5,No,52,24,33,37,3,63,66,0
Bee Gees,855 6019,sadness,0.0916666666666666,pop,1979,F# Maj,166,-13.21,No,70,44,50,35,5,72,44,0
Bee Gees,Above And Beyond,joy,0.119760101010101,pop,1993,C# Maj,168,-7.9,No,29,75,58,66,3,22,16,0
Bee Gees,After Dark,sadness,-0.0386904761904762,pop,1979,F# Maj,166,-13.21,No,70,44,50,35,5,72,44,0
Bee Gees,Alive,joy,-0.0164709595959595,pop,1979,A# min,104,-7.18,No,79,83,70,94,3,18,3,1
Bee Gees,All By Myself,sadness,0.1324295587453482,pop,2013,G Maj,111,-7.73,No,0,80,29,61,4,38,0,0
Bee Gees,Another Lonely Night In New York,sadness,-0.0693834900731452,pop,2006,C min,108,-5.97,No,0,62,60,25,2,7,14,0
Bee Gees,Black Diamond,sadness,0.106060606060606,pop,1969,D Maj,90,-12.99,No,16,44,42,27,3,34,19,0
Bee Gees,Blue Island,sadness,0.0051470588235294,pop,1993,G Maj,122,-10.07,No,29,32,59,34,3,7,58,0
Bee Gees,Bodyguard,sadness,0.2591850561362755,pop,1989,D Maj,83,-12.99,No,37,46,57,41,3,9,75,0
Bee Gees,Born A Man,joy,0.3624053030303031,pop,1966,C Maj,111,-7.23,No,1,63,49,64,5,14,38,0
Bee Gees,Come Home Johnny Birdie,sadness,-0.1864621489621489,pop,1979,F# Maj,166,-13.21,No,70,44,50,35,5,72,44,0
Bee Gees,Could It Be,love,0.3846938775510204,pop,1965,E min,139,-5.08,No,1,76,49,79,4,30,2,0
Bee Gees,Embrace,love,0.0228739002932551,pop,2001,B Maj,118,-7.17,No,29,74,64,43,3,24,1,0
Bee Gees,Esp,joy,0.2519682539682539,pop,1987,B min,169,-11.3,No,67,83,55,91,3,22,9,0
Bee Gees,"Every Second, Every Minute",joy,0.1625,pop,1971,D Maj,94,-9.75,No,6,88,52,79,12,91,19,0
Bee Gees,Fanny (Be Tender With My Love),love,0.4543345543345543,pop,1975,E Maj,95,-10.0,No,57,53,44,54,3,12,22,2
Bee Gees,Follow The Wind,sadness,0.06,pop,1965,D Maj,86,-8.73,No,1,54,54,73,3,18,29,0
Bee Gees,Ghost Train,fear,0.0593356643356643,pop,1991,D Maj,132,-11.73,No,18,69,66,85,3,4,1,77
Bee Gees,Here I Am,sadness,0.3330357142857143,pop,1979,D Maj,118,-10.79,No,69,53,66,81,3,30,9,1
Bee Gees,High Civilization,joy,0.0488277511961722,pop,1991,D Maj,98,-11.56,No,22,84,64,60,3,15,5,4
Bee Gees,I Believe In Miracles,joy,0.2966517857142857,pop,1987,B min,169,-11.3,No,67,83,55,91,3,22,9,0
Bee Gees,I Can Bring Love,love,0.4291666666666667,pop,1972,E Maj,147,-19.18,No,33,7,55,38,4,15,78,0
Bee Gees,I Can't Let You Go,fear,0.0530703864037197,pop,1974,A# Maj,175,-10.49,No,19,40,30,39,3,12,2,0
Bee Gees,I Still Love You,joy,0.3568903318903318,pop,1981,E Maj,136,-16.0,No,24,39,51,51,3,8,11,0
Bee Gees,I Was The Child,love,0.5666666666666668,pop,1970,G Maj,111,-16.05,No,18,13,35,21,3,8,53,0
Bee Gees,If I Were The Sky,sadness,-0.1074074074074074,pop,1979,F# Maj,166,-13.21,No,70,44,50,35,5,72,44,0
Bee Gees,I'm Satisfied,joy,0.3549382716049383,pop,1979,G Maj,82,-11.5,No,40,55,70,77,6,34,39,1
Bee Gees,Islands In The Stream,love,0.0834595959595959,pop,1998,B Maj,106,-7.0,No,58,75,75,30,3,100,10,0
Bee Gees,Israel,joy,0.4208333333333333,pop,1971,E min,142,-13.84,No,22,43,41,53,4,14,17,0
Bee Gees,It's Just The Way,sadness,0.1999999999999999,pop,1971,A Maj,140,-13.48,No,20,38,51,18,3,37,30,0
Bee Gees,Jive Talkin',sadness,0.2580555555555556,pop,1975,G min,106,-12.97,No,64,55,81,73,6,16,16,9
Bee Gees,King And Country,fear,0.1370480599647266,pop,1990,E Maj,142,-15.68,No,10,19,48,14,4,12,50,2
Bee Gees,Life Goes On,joy,0.1441176470588236,pop,1977,D# Maj,83,-19.06,No,30,48,64,77,4,7,5,0
Bee Gees,Living Eyes,joy,0.3984126984126984,pop,1981,A# Maj,94,-10.95,No,39,43,64,34,2,9,5,0
Bee Gees,Living In Chicago,sadness,0.1578512396694215,pop,1973,A Maj,117,-15.26,No,15,19,46,36,3,30,70,0
Bee Gees,Living Together,sadness,0.1520833333333333,pop,1979,F# min,91,-11.38,No,40,52,66,77,5,26,38,0
Bette Midler,All I Need To Know,love,0.290625,pop,1983,E Maj,126,-15.23,No,30,18,44,28,3,18,93,0
Bette Midler,Boxing,fear,0.2635912698412698,pop,1998,D# Maj,123,-9.48,No,6,21,48,12,3,15,88,0
Bette Midler,Daytime Hustler,joy,0.0540674603174602,pop,1972,G# Maj,132,-11.65,No,14,66,63,79,7,24,13,0
Bette Midler,Have Yourself A Merry Little Christmas,joy,0.2171296296296296,pop,2024,E Maj,88,-11.89,No,11,13,26,19,3,14,92,0
Bette Midler,I Remember You,joy,0.065,pop,1991,G# Maj,118,-17.13,No,13,28,43,39,5,69,63,0
Bette Midler,In These Shoes,joy,0.0944651124338624,pop,2000,A Maj,131,-6.54,No,23,83,70,92,4,7,24,0
Bette Midler,I've Got My Love To Keep Me Warm,joy,0.4197368421052631,pop,2024,A Maj,144,-8.69,No,15,40,69,49,4,13,62,0
Bette Midler,Leader Of The Pack,sadness,-0.0186571598336304,pop,1980,C Maj,110,-13.18,No,24,52,42,38,12,98,18,0
Bette Midler,Long John Blues,joy,0.0021739130434782,pop,1977,F Maj,111,-15.22,No,9,50,52,46,77,86,67,0
Bette Midler,Love Me With A Feeling,love,0.3553590506715507,pop,1979,E Maj,97,-13.51,No,19,54,45,86,16,61,44,0
Bette Midler,Love Tko,sadness,0.3850340136054421,pop,2000,G# min,132,-9.83,No,10,49,63,62,3,6,45,0
Bette Midler,Make Yourself Comfortable,love,0.2131944444444444,pop,1977,G# Maj,198,-17.71,No,5,25,34,56,5,13,75,0
Bette Midler,Married Men,joy,0.2657892400568182,pop,1979,B Maj,127,-13.6,No,13,67,81,94,5,8,32,0
Bette Midler,Mele Kalikimaka,joy,0.38,pop,2024,C Maj,106,-8.03,No,20,42,73,57,3,27,76,0
Bette Midler,One Monkey Don't Stop No Show,sadness,-0.0731938894438894,pop,1998,C# Maj,120,-6.26,No,14,55,70,57,7,31,39,0
Bette Midler,Only In Miami,sadness,0.0377777777777778,pop,1993,D# Maj,126,-5.82,No,27,95,54,62,18,6,35,0
Bette Midler,Paradise,joy,0.300204081632653,pop,1980,A# Maj,105,-12.33,No,6,82,35,28,14,99,16,0
Bette Midler,Perfect Isn't Easy,joy,0.2608333333333333,pop,1979,C Maj,134,-9.67,No,65,23,35,18,3,38,90,0
Bette Midler,P.S. I Love You,joy,0.409366391184573,pop,1991,A Maj,196,-17.0,No,25,12,36,17,4,7,86,0
Bette Midler,Shining Star,joy,0.2821428571428571,pop,2000,D Maj,133,-11.32,No,8,37,51,34,3,7,87,0
Bette Midler,Song Of Bernadette,sadness,0.5071428571428571,pop,1998,B Maj,134,-8.87,No,15,30,52,16,3,36,81,0
Bette Midler,Stay With Me,joy,0.2096256510416666,pop,1979,F# Maj,115,-10.68,No,25,62,25,43,7,89,67,0
Bette Midler,Storybook Children,sadness,0.2333333333333333,pop,1977,C# Maj,74,-17.35,No,29,25,28,14,3,21,52,0
Bette Midler,Summer,love,0.0571180555555555,pop,1980,C Maj,110,-13.18,No,24,52,42,38,12,98,18,0
Bette Midler,Tenderly,love,0.0999999999999999,pop,2003,A# min,77,-10.72,No,13,27,19,14,3,14,85,0
Bette Midler,The Folks Who Live On The Hill,joy,0.1339860139860139,pop,2005,E Maj,72,-12.85,No,7,28,16,10,3,12,74,0
Bette Midler,The Girl Is On To You,sadness,-0.0208333333333333,pop,1990,C# Maj,101,-15.47,No,16,26,58,22,3,11,38,0
Bette Midler,The Glory Of Love,sadness,0.0472826086956521,pop,2008,B Maj,77,-10.68,No,15,24,26,16,3,17,86,0
Bette Midler,The Last Time,sadness,0.111547619047619,pop,1995,C Maj,118,-8.42,No,11,68,64,74,3,13,7,0
Bette Midler,The Rose,love,0.1214015151515151,pop,1979,C Maj,134,-9.67,No,65,23,35,18,3,38,90,0
Bette Midler,"Together, Wherever We Go",joy,0.1212962962962962,pop,1993,D Maj,103,-13.47,No,16,25,44,56,7,15,76,0
Bette Midler,Tragedy,joy,0.2818181818181818,pop,1976,A Maj,133,-17.69,No,6,10,29,17,3,11,98,2
Bette Midler,What Are You Doing New Year's Eve?,joy,0.0172360248447204,pop,2006,B Maj,77,-9.12,No,1,27,35,13,5,8,80,0
Bette Midler,White Christmas,love,0.1333333333333333,pop,2003,G Maj,68,-12.15,No,3,23,28,19,3,21,87,0
Bill Withers,Green Grass,joy,-0.0116666666666666,soul,1974,A# Maj,144,-11.45,No,36,47,85,74,24,10,75,0
Bill Withers,Hello Like Before,joy,0.0225,soul,2013,A Maj,105,-16.54,No,33,18,37,19,3,10,79,81
Bill Withers,I Don't Want You On My Mind,sadness,0.0499999999999999,soul,1972,B min,122,-13.79,No,35,38,53,83,5,7,50,25
Bill Withers,I Want To Spend The Night,joy,0.2857142857142857,soul,1977,B Maj,105,-9.88,No,48,50,83,78,3,12,16,1
Bill Withers,Kissing My Love,love,0.348,soul,1972,C# Maj,94,-13.08,No,52,53,82,89,18,6,30,0
Bill Withers,Let Me In Your Life,sadness,0.375,soul,1972,E Maj,80,-16.37,No,38,6,43,28,3,11,81,1
Bill Withers,Make Love To Your Mind,joy,0.2983204134366924,soul,1975,A Maj,125,-12.85,No,26,58,64,94,4,10,50,0
Bill Withers,The Same Love That Made Me Laugh,sadness,0.211709197235513,soul,1974,D min,100,-10.0,No,55,54,80,71,3,11,36,0
Billie Holiday,A Fine Romance,love,0.2488095238095238,jazz,2024,F Maj,124,-12.0,No,22,18,60,71,5,15,82,0
Billie Holiday,All Or Nothing At All,sadness,0.1516666666666666,jazz,1958,A min,146,-12.95,No,29,27,60,40,5,22,70,0
Billie Holiday,All The Way,joy,0.2,jazz,1959,A# Maj,57,-12.4,No,20,21,37,14,3,12,79,0
Billie Holiday,Always,love,0.5375000000000001,jazz,2024,C min,141,-11.14,No,17,31,48,57,4,16,79,0
Billie Holiday,Am I Blue?,sadness,-0.0333333333333333,jazz,2024,G# Maj,82,-11.46,No,25,7,46,27,3,14,98,0
Billie Holiday,April In My Heart,joy,0.2695000000000001,jazz,2024,C Maj,103,-11.67,No,8,25,59,64,5,15,88,0
Billie Holiday,Baby Get Lost,joy,0.3128117913832199,jazz,2024,C Maj,141,-12.04,No,22,15,60,39,5,29,74,0
Billie Holiday,Big Stuff,sadness,-0.0592592592592592,jazz,1995,A Maj,80,-18.91,No,28,11,62,35,5,7,93,0
Billie Holiday,Billie Blues,sadness,0.2583333333333333,jazz,1957,G Maj,109,-14.61,No,43,21,62,52,5,9,92,0
Billie Holiday,Cheek To Cheek,joy,0.2138888888888889,jazz,1958,C min,145,-10.79,No,39,35,58,70,8,13,81,0
Billie Holiday,Come Rain Or Come Shine,joy,0.3596825396825397,jazz,1955,F min,71,-11.61,No,37,18,49,25,4,15,82,0
Billie Holiday,Comes Love,anger,0.3198214285714286,jazz,1957,C Maj,107,-13.68,No,28,23,71,59,4,10,60,0
Billie Holiday,Do Your Duty,joy,0.0371794871794871,jazz,2024,G min,101,-11.62,No,23,21,65,33,4,17,86,0
Billie Holiday,Embraceable You,love,0.25,jazz,1997,A min,65,-17.19,No,33,5,41,18,4,8,99,3
Billie Holiday,Everybody's Laughing,joy,0.4499999999999999,jazz,2024,F min,116,-10.77,No,3,26,63,50,4,36,96,0
Billie Holiday,Everything Happens For The Best,sadness,0.195734126984127,jazz,2024,A# Maj,96,-10.25,No,9,28,57,40,5,26,94,0
Billie Holiday,Everything Happens To Me,anger,0.0656084656084656,jazz,2024,C min,121,-11.96,No,18,19,52,21,4,12,96,0
Billie Holiday,Everything I Have Is Yours,joy,0.3999999999999999,jazz,1956,F Maj,76,-12.91,No,40,9,44,28,5,16,98,0
Billie Holiday,Falling In Love Again,sadness,0.196343537414966,jazz,2023,G# Maj,129,-16.86,No,18,5,69,40,8,10,76,1
Billie Holiday,Farewell To Storyville,sadness,0.0207386363636363,jazz,2009,A# Maj,88,-13.53,No,3,24,56,36,28,18,93,0
